text_combined,label
first delivery cody see attached letter eb,0
first delivery helmerich payne vance deal 621422 created entered sitara bob vance l taylor 02 09 2001 04 03 pm robert cotten hou ect ect cc julie meyers hou ect ect lisa hesse hou ect ect cynthia hakemack hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect melissa graves hou ect ect subject first delivery helmerich payne bob following production line ticket created entered sitara based following counterparty meter volumes price period global helmerich payne inc 9841 1500 mmbtu 100 gd less 0 05 2 8 2 28 96046469 fyi susan create submit committed reserves firm ticket remaining term deal beginning month march additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 forwarded vance l taylor hou ect 02 09 2001 04 01 pm esther buckley 02 08 2001 04 23 pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve hpl schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ees ees rita wynne hou ect ect lauri allen hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect david baumbach hou ect ect robert cotten hou ect ect brian riley hou ect ect jeff austin hou ees ees cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect george weissman hou ect ect joanne harris na enron enron christy sweeney hou ect ect earl tisdale hou ect ect daren j farmer hou ect ect cc subject first delivery helmerich payne see attached letter,0
tri c resources governor bill daniel 1 liberty co tx julie cokinos tri c elected price production month february 2001 follows 4 000 97 hsc production excess 4 000 priced 97 gas daily please correct pricing sitara ticket 377169 accordingly thank melissa forwarded melissa graves hou ect 01 29 2001 04 12 pm enron north america corp george weissman 01 29 2001 10 01 melissa graves hou ect ect cc susan smith hou ect ect joanne harris na enron enron subject tri c resources governor bill daniel 1 liberty co tx melissa chris cokinos called february wants lock 4 000 first month index remainder gas daily governor bill daniel 1 contract please sitara deal updated notify chris via e mail ccokinos compuserve com thanks george x 3 6992 forwarded george weissman hou ect 01 29 2001 09 37 shawna flynn 06 28 2000 01 42 pm sent becky tlucek jeffrey austin hou ect ect russell diamond hou ect ect george weissman hou ect ect cc subject cokinos cokinos document attached per shawna flynn,0
wellhead deals changed daren neal attached spreadsheet represents deal volumes changed effective 2 7 01 bob,0
north central oil corp 2 01 vance following deals changed effective 2 1 01 deal meter trade zone original volume revised volume price 138550 98 0071 8 15 000 0 100 ifhsc less 0 05 597360 98 6296 1 0 15 000 98 ifhsc less 0 05 bob,0
january spot purchases deals needed vance deals created entered sitara noted julie please edit deal 553552 reflect tiered pricing thanks bob vance l taylor 02 06 2001 02 24 pm robert cotten hou ect ect cc julie meyers hou ect ect lisa hesse hou ect ect cynthia hakemack hou ect ect susan smith hou ect ect melissa graves hou ect ect subject january spot purchases deals needed bob hplc purchased wellhead gas producer listed production month january 2001 production wasl purchased spot basis deal ticket created entered sitara based following information counterparty meter volume price deal crosstex energy svcs ltd 0435 682 mmbtu 100 hsc 0 065 608779 tri union development 0435 60 mmbtu 100 hsc less 0 055 608800 additionally following production line ticket created entered sitara based following counterparty meter volumes price period deal ranger oil company 9871 200 mmbtu 85 gas daily 300 ranger oil company 9871 200 mmbtu 85 hsc 300 additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353,0
missing deals may 2001 george following volumes included may 2001 spreadsheet deals exist sitara daren requested advised noon today information pricing e gas daily ifhsc thanks counterparty meter zone nomination carrizo oil gas 9888 12 10 000 comstock oil gas 9878 20 100 p operating 001 gulf coast 5 000 ergon exploration 9880 08 9 000 hesco gathering 9649 300 hesco gathering 9876 05 85 hesco gathering 9885 05 1 100 louis dreyfus 9874 14 750 suemaur exploration 9881 02 1 300 united oil mineral 9887 19 2 000,0
basin production ga 213 vance deal 624411 created entered sitara bob vance l taylor 02 09 2001 03 40 pm robert cotten hou ect ect cc daren j farmer hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect lisa hesse hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect melissa graves hou ect ect subject basin production ga 213 bob mentioned earlier houston exploration also delivering gas us meter following production line ticket created entered sitara based following counterparty meter volumes price period houston exploration 9696 8000 mmbtu 100 gd less 0 16 2 1 2 28 fyi create submit committed reserves firm ticket gas buyer terms deal additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 forwarded vance l taylor hou ect 02 09 2001 02 46 pm enron north america corp robert cotten 01 26 2001 08 47 daren j farmer hou ect ect cc vance l taylor hou ect ect subject basin production ga 213 daren vance deal 586954 created entered sitara date meter volume price 2 1 01 2 28 01 9696 5 000 100 gas daily less 0 16 bob daren j farmer 01 26 2001 08 25 robert cotten hou ect ect cc subject basin production ga 213 forwarded daren j farmer hou ect 01 26 2001 08 24 vance l taylor 01 25 2001 01 58 pm daren j farmer hou ect ect cc john peyton hou ect ect subject basin production ga 213 daren received word basin bring production sometime today tomorrow expect get b 10 000 15 000 facility planning engineer determines take gas flow february priced 100 gas daily less 0 16 vlt daren j farmer 01 25 2001 01 47 pm vance l taylor hou ect ect cc subject basin production ga 213 need producer services group determine think gas flow month price use decision bidweek postion vance l taylor 01 25 2001 11 53 daren j farmer hou ect ect robert cotten hou ect ect cc susan smith hou ect ect melissa graves hou ect ect subject basin production ga 213 fyi would want handle february nomination vlt x 3 6353 forwarded vance l taylor hou ect 01 25 2001 11 55 enron north america corp brad blevins 01 25 2001 10 56 john peyton hou ect ect cc nick cocavessis corp enron enron steve hpl schneider hou ect ect pat flavin gco enron enron vance l taylor hou ect ect buck thomas gco enron enron subject basin production ga 213 reviewed gas composition analysis spl basin production ga 213 spl analysis show dewpoint around 20 degrees f 400 psig john handley opinion gas wellbore stratified time sample taken expect dewpoint flowing gas higher however best sample could obtained time conferred steve schneider willing take gas conditional basis next couple days 6 line pigged production flows stablilized mitchell conditioning equipment lined next couple days hms need take another sample meter run spl run extended analysis dewpoint curve expedited basis sample indicate dewpoint 45 degrees f production shut hydrocarbon dewpoint conditioning equipment installed meantime hms needs keep close watch southern union city gates galveston island monitor liquids fallout,0
correction first delivery cody read cuba libre field cuba libre central point eb,0
coastal ctr 96008903 meter 0984179 sit 135714 donald back october gas received hpl meter moved strangers gas pending call coastal renegotiate contract sept 2000 gas since volumes longer allocated stranger gas placed mjg deal valid deal available sept 2000 assume coastal contacted brian yet possible deal created coastal price zero know definitely want pay mjg gas long volume sitting deal possibility someone may inadvertently send payment let know think thanks nick x 36454 forwarded nick moshou corp enron 01 29 2001 08 34 donald p reinhardt ect 10 27 2000 11 09 mary poorman na enron enron cc nick moshou corp enron enron anita luong hou ect ect brian riley hou ect ect pat clynes corp enron enron daren j farmer hou ect ect melissa graves hou ect ect vance l taylor hou ect ect subject coastal ctr 96008903 meter 0984179 sit 135714 discussed matter brian riley hpl intention contacting coastal negotiate type deal affecting gas received september meter 4179 brian opinion gas considered strangers gas since hpl contract price suggested nick moshou contact counterpart coastal relaying information suggesting coastal trader contract brian riley donald mary poorman enron 10 27 2000 10 05 nick moshou corp enron enron cc anita luong hou ect ect brian riley hou ect ect pat clynes corp enron enron daren j farmer hou ect ect donald p reinhardt hou ect ect subject coastal ctr 96008903 meter 0984179 sit 135714 nick understand terminated agreement however feel confiscate production need either pay gas cut deal redeliver like volume another meter given decrease prices september current prompt month would guess want paid know call know responsibility lies far calling explain took delivery gas meter shut please let know anything assist mary,0
missing deals may 2001 following deals created entered sitara baseload priced ifhsc bob deal counterparty meter zone nomination 752476 carrizo oil gas 9888 12 10 000 752480 comstock oil gas 9878 20 100 752482 p operating 001 gulf coast 500 752487 ergon exploration 9880 08 9 000 752489 hesco gathering 9649 300 752491 hesco gathering 9876 05 85 752556 hesco gathering 9885 05 1 100 752566 louis dreyfus 9874 14 750 752571 suemaur exploration 9881 02 1 300 752578 united oil mineral 9887 19 2 000,0
basin production ga 213 fyi would want handle february nomination vlt x 3 6353 forwarded vance l taylor hou ect 01 25 2001 11 55 enron north america corp brad blevins 01 25 2001 10 56 john peyton hou ect ect cc nick cocavessis corp enron enron steve hpl schneider hou ect ect pat flavin gco enron enron vance l taylor hou ect ect buck thomas gco enron enron subject basin production ga 213 reviewed gas composition analysis spl basin production ga 213 spl analysis show dewpoint around 20 degrees f 400 psig john handley opinion gas wellbore stratified time sample taken expect dewpoint flowing gas higher however best sample could obtained time conferred steve schneider willing take gas conditional basis next couple days 6 line pigged production flows stablilized mitchell conditioning equipment lined next couple days hms need take another sample meter run spl run extended analysis dewpoint curve expedited basis sample indicate dewpoint 45 degrees f production shut hydrocarbon dewpoint conditioning equipment installed meantime hms needs keep close watch southern union city gates galveston island monitor liquids fallout,0
base gas roll 2 2001 jay louis wanted confirm guys going run base gas roll feb 2001 production tonight tomorrow night follow updating records unify possible incorrect please let know thanks gg,0
crosstex energy services driscoll ranch 1 3 duval cty tx fyi forwarded susan smith hou ect 01 25 2001 12 24 pm enron north america corp george weissman 01 23 2001 03 44 pm melissa graves hou ect ect cc joanne harris na enron enron donald p reinhardt hou ect ect susan smith hou ect ect vance l taylor hou ect ect kreg hall hou ect ect christy sweeney hou ect ect jerry bubert na enron enron subject crosstex energy services driscoll ranch 1 3 duval cty tx fyi forwarded george weissman hou ect 01 23 2001 03 38 pm jerry bubert 01 23 2001 03 38 pm shawna flynn hou ect ect cc brian riley hou ect ect george weissman hou ect ect robert walker hou ect ect kimberlee bennick hou ect ect christy sweeney hou ect ect subject crosstex energy services driscoll ranch 1 3 duval cty tx crosstex requested gas daily pricing wells period 2 1 01 2 28 01 please prepare transaction agreement use gas daily pricing transactions formed section 2 2 gas purchase agreement crosstex following terms term february 1 2001 february 28 2001 delivery points hpl meter nos 9858 9868 first 8000 mmbtu aggregate base price hsc less 0 10 gas delivered excess 8000 mmbtu aggragate gda hsc less 0 15 thanks jerry,0
base gas roll 2 2001 based pages script base gas roll completed last night george grant 01 19 2001 03 54 pm luis aybar hou ect ect jayant krishnaswamy hou ect ect dat truong corp enron enron cc russ severson hou ect ect vance l taylor hou ect ect daren j farmer hou ect ect robert cotten hou ect ect subject base gas roll 2 2001 jay louis wanted confirm guys going run base gas roll feb 2001 production tonight tomorrow night follow updating records unify possible incorrect please let know thanks gg,0
potential list feb 2001 daren aware potential 2 01 comstock sutton brazoria county 2 000 mmbtu gas daily mid month p operating harris county 1 000 mmbtu gas daily mid month please let know questions thanks susan smith x 33321,0
first delivery pure resources l p vance deal 581202 created entered sitara bob vance l taylor 01 22 2001 09 53 pm robert cotten hou ect ect cc julie meyers hou ect ect cynthia hakemack hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect amelia alland hou ect ect melissa graves hou ect ect subject first delivery pure resources l p bob following production line ticket created entered sitara based following counterparty meter volumes price period pure resources l p 9867 500 mmbtu 100 gas daily less 0 16 1 19 1 31 fyi susan create submit committed reserves firm ticket remaining term deal beginning month february additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 forwarded vance l taylor hou ect 01 22 2001 04 19 pm esther buckley 01 22 2001 03 01 pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve hpl schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ees ees rita wynne hou ect ect lauri allen hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect david baumbach hou ect ect robert cotten hou ect ect brian riley hou ect ect jeff austin hou ees ees cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect george weissman hou ect ect joanne harris na enron enron christy sweeney hou ect ect earl tisdale hou ect ect daren j farmer hou ect ect cc subject first delivery pure resources l p see attached letter,0
basin production ga 213 daren received word basin bring production sometime today tomorrow expect get b 10 000 15 000 facility planning engineer determines take gas flow february priced 100 gas daily less 0 16 vlt daren j farmer 01 25 2001 01 47 pm vance l taylor hou ect ect cc subject basin production ga 213 need producer services group determine think gas flow month price use decision bidweek postion vance l taylor 01 25 2001 11 53 daren j farmer hou ect ect robert cotten hou ect ect cc susan smith hou ect ect melissa graves hou ect ect subject basin production ga 213 fyi would want handle february nomination vlt x 3 6353 forwarded vance l taylor hou ect 01 25 2001 11 55 enron north america corp brad blevins 01 25 2001 10 56 john peyton hou ect ect cc nick cocavessis corp enron enron steve hpl schneider hou ect ect pat flavin gco enron enron vance l taylor hou ect ect buck thomas gco enron enron subject basin production ga 213 reviewed gas composition analysis spl basin production ga 213 spl analysis show dewpoint around 20 degrees f 400 psig john handley opinion gas wellbore stratified time sample taken expect dewpoint flowing gas higher however best sample could obtained time conferred steve schneider willing take gas conditional basis next couple days 6 line pigged production flows stablilized mitchell conditioning equipment lined next couple days hms need take another sample meter run spl run extended analysis dewpoint curve expedited basis sample indicate dewpoint 45 degrees f production shut hydrocarbon dewpoint conditioning equipment installed meantime hms needs keep close watch southern union city gates galveston island monitor liquids fallout,0
basin production ga 213 daren vance deal 586954 created entered sitara date meter volume price 2 1 01 2 28 01 9696 5 000 100 gas daily less 0 16 bob daren j farmer 01 26 2001 08 25 robert cotten hou ect ect cc subject basin production ga 213 forwarded daren j farmer hou ect 01 26 2001 08 24 vance l taylor 01 25 2001 01 58 pm daren j farmer hou ect ect cc john peyton hou ect ect subject basin production ga 213 daren received word basin bring production sometime today tomorrow expect get b 10 000 15 000 facility planning engineer determines take gas flow february priced 100 gas daily less 0 16 vlt daren j farmer 01 25 2001 01 47 pm vance l taylor hou ect ect cc subject basin production ga 213 need producer services group determine think gas flow month price use decision bidweek postion vance l taylor 01 25 2001 11 53 daren j farmer hou ect ect robert cotten hou ect ect cc susan smith hou ect ect melissa graves hou ect ect subject basin production ga 213 fyi would want handle february nomination vlt x 3 6353 forwarded vance l taylor hou ect 01 25 2001 11 55 enron north america corp brad blevins 01 25 2001 10 56 john peyton hou ect ect cc nick cocavessis corp enron enron steve hpl schneider hou ect ect pat flavin gco enron enron vance l taylor hou ect ect buck thomas gco enron enron subject basin production ga 213 reviewed gas composition analysis spl basin production ga 213 spl analysis show dewpoint around 20 degrees f 400 psig john handley opinion gas wellbore stratified time sample taken expect dewpoint flowing gas higher however best sample could obtained time conferred steve schneider willing take gas conditional basis next couple days 6 line pigged production flows stablilized mitchell conditioning equipment lined next couple days hms need take another sample meter run spl run extended analysis dewpoint curve expedited basis sample indicate dewpoint 45 degrees f production shut hydrocarbon dewpoint conditioning equipment installed meantime hms needs keep close watch southern union city gates galveston island monitor liquids fallout,0
february wellhead production estimate bob please see attached file estimating wellhead production month february please advised preliminary estimate date received one nom february update revisions occur office tomorrow however return office thursday thanks vlt x 3 6353,0
meter 6788 11 00 12 00 karen determined valid deal wellhead purchase texlan meter 6788 11 00 12 00 production please reallocate meter give volume texlan thanks bob,0
hpl meter 981488 paris tenaska hpl clem completed bob clem cernosek 12 28 2000 11 26 daren j farmer hou ect ect cc robert cotten hou ect ect edward terry hou ect ect subject hpl meter 981488 paris tenaska hpl period 12 1 99 12 3 99 meter recorded flow following days days mmbtus 12 1 99 173 12 3 99 39 106 deal 124400 meter november 1999 expired 11 30 99 currently volumes booked hpl strangers gas contract logistics needs either 1 deal 124400 extended 2 new deal 3 approval write volumes unaccounted gas please print sign return original clem cernosek deal deal ticket customer seller buyer approval write volumes unaccounted gas loss thanks clem,0
first deliveries ranger oil aspect resources llc camden resources see attached files,0
hpl meter 985225 freeport offshore rutherford kim effective 7 1 2000 volumes gas previously purchased cinergy contract 96017060 allocated purchased fairways contract per vance taylor cinergy contract terminated 6 30 2000 questions please call thanks clem,0
saxet canales king ranch balancing issue 7 sis averaging 23 000 day big cowboy pretty dead carol would like us gross saxet based number flow days left nomination plant takes payback account mary,0
saxet canales king ranch balancing issue fyi fact balancing issues king ranch spoke carol regarding net position plant informed saxet canales production buying inlet averaging approximately 3 850 dth day january producing around level since november eyes meter however carol brought online past week receiving production information regular basis balance redeliveries scheduling 838 1 045 dth day meter need gross jan order ensure capture volumes correctly create additional balancing issues plant please let know questions need additional information mary,0
may wellhead spot purchases request vance based information nominations revised effective may 1 2001 counterparty meter orig nom rev nom barrett resources 0435 1 536 0 seneca resources 0435 3 073 4 609 total 4 609 4 609 bob vance l taylor enron enronxgate 04 25 2001 08 42 robert cotten hou ect ect cc george weissman hou ect ect susan smith enron enronxgate melissa graves enron enronxgate subject may wellhead spot purchases request bob hplc continues purchase gas ocean seneca term basis firm tickets submitted april origination beginning month april barrett selling gas joa seneca therefore 100 barrett production paid seneca consequently see tickets sitara counterparties let know vlt x 36353 original message cotten robert sent tuesday april 24 2001 6 20 pm taylor vance l cc weissman george subject may wellhead spot purchases request vance still purchasing gas meter 435 barrett resources ocean energy seneca resources george spreadsheet termed deals termed mariner st mary land walter oil gas meridian resource bob vance l taylor enron enronxgate 04 24 2001 04 25 pm robert cotten hou ect ect cc janie aguayo hou ect ect lisa hesse hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect donald p reinhardt enron enronxgate susan smith enron enronxgate melissa graves enron enronxgate george weissman hou ect ect subject may wellhead spot purchases request bob hplc purchasing wellhead gas producers listed production month may 2001 production purchased spot basis deal tickets created entered sitara based following information counterparty meter volume price apache corporation 0435 1409 mmbtu 100 hsc less 0 10 whiting petroleum corp 6523 113 mmbtu 85 hsc el paso merchant energy lp 5923 622 mmbtu 100 hsc less 0 26 el paso merchant energy lp 5848 203 mmbtu 85 hsc swift energy 2630 21 mmbtu 100 hsc less 1 38 duke energy trading marketing 6347 147 mmbtu 85 hsc hesco gathering oil co 6063 289 mmbtu 85 hsc embassy natural gas inc 6598 lmmbtu 85 hsc stone energy 9696 2745 mmbtu 100 hsc less 0 20 houston exploration 9696 3407 mmbtu 100 hsc less 0 20 amerada hess hess energy svcs 0435 1104 mmbtu 100 hsc less 0 14 crosstex energy services ltd 0435 656 mmbtu 100 hsc less 0 12 tri union development 0435 149 mmbtu 100 hsc less 0 055 ranger oil company 9871 200 mmbtu 85 hsc 300 producer svcs deals tracked im wellhead portfolio attached gathering contract additionally possible please confirm apache crosstex deals expect receive term firm contracts near future thanks vlt x 3 6353,0
adjusted deal ticket daren neal effective 1 18 01 deal ticket 137205 adjusted daily volume 2 773 25 meter 9748 trade zone 10 bob,0
bob want thank response time getting cody draft amendment look morning cody current obligation gas february 11 th firm date next couple days cody requested strike gas daily price gas brought day lst day month language mentioned article 2 contract price 2 1 price called darren farmer texas desk explained situation passed problem since know date volume package start flowing hplc please e mail copy changes approval sent overnight cody thanks,0
adjusted wellhead volumes january 2001 please see attached file bob,0
kcs buy sell lauri hpl gas control could provide information called bob withers kcs agreement reduce nom 894 345 day changes effective 1 11 01 follows meter deal 9797 439825 3543 439837 bob lauri allen 01 09 2001 03 53 pm robert cotten hou ect ect cc michael olsen na enron enron edward terry hou ect ect jill zivley hou ect ect mary poorman na enron enron subject kcs buy sell light december allocation actual volumes kcs 9797 looks though need reduce nom meter tejas riverside 3543 sell portion buy sell occurs remainder january december actual receipts 9797 15 889 mm average 513 mm day january nomination 864 mm day think needs reduced approx 345 mm day effective 1 11 may large diffence buy wellhead delivered back kcs tejas riverside info could get gas control kcs actual flow current month would help nail nomination thanks,0
revised nomination deal 377169 revised today effective 4 19 01 follows c p meter trade zone cokinos 98 9842 07 0 3 000 bob,0
may wellhead spot purchases request vance discussed yesterday zero confirmed column pops barrett increase seneca bob vance l taylor enron enronxgate 04 26 2001 11 42 robert cotten hou ect ect cc george weissman hou ect ect daren j farmer hou ect enron melissa graves enron enronxgate susan smith hou ect enron subject may wellhead spot purchases request bob still concern april nom take zero could possibility allocations group adding volumes barrett april deal would incorrect vlt original message cotten robert sent thursday april 26 2001 9 27 taylor vance l cc weissman george daren j farmer hou ect enron graves melissa susan smith hou ect enron subject may wellhead spot purchases request vance based information nominations revised effective may 1 2001 counterparty meter orig nom rev nom barrett resources 0435 1 536 0 seneca resources 0435 3 073 4 609 total 4 609 4 609 bob vance l taylor enron enronxgate 04 25 2001 08 42 robert cotten hou ect ect cc george weissman hou ect ect susan smith enron enronxgate melissa graves enron enronxgate subject may wellhead spot purchases request bob hplc continues purchase gas ocean seneca term basis firm tickets submitted april origination beginning month april barrett selling gas joa seneca therefore 100 barrett production paid seneca consequently see tickets sitara counterparties let know vlt x 36353 original message cotten robert sent tuesday april 24 2001 6 20 pm taylor vance l cc weissman george subject may wellhead spot purchases request vance still purchasing gas meter 435 barrett resources ocean energy seneca resources george spreadsheet termed deals termed mariner st mary land walter oil gas meridian resource bob vance l taylor enron enronxgate 04 24 2001 04 25 pm robert cotten hou ect ect cc janie aguayo hou ect ect lisa hesse hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect donald p reinhardt enron enronxgate susan smith enron enronxgate melissa graves enron enronxgate george weissman hou ect ect subject may wellhead spot purchases request bob hplc purchasing wellhead gas producers listed production month may 2001 production purchased spot basis deal tickets created entered sitara based following information counterparty meter volume price apache corporation 0435 1409 mmbtu 100 hsc less 0 10 whiting petroleum corp 6523 113 mmbtu 85 hsc el paso merchant energy lp 5923 622 mmbtu 100 hsc less 0 26 el paso merchant energy lp 5848 203 mmbtu 85 hsc swift energy 2630 21 mmbtu 100 hsc less 1 38 duke energy trading marketing 6347 147 mmbtu 85 hsc hesco gathering oil co 6063 289 mmbtu 85 hsc embassy natural gas inc 6598 lmmbtu 85 hsc stone energy 9696 2745 mmbtu 100 hsc less 0 20 houston exploration 9696 3407 mmbtu 100 hsc less 0 20 amerada hess hess energy svcs 0435 1104 mmbtu 100 hsc less 0 14 crosstex energy services ltd 0435 656 mmbtu 100 hsc less 0 12 tri union development 0435 149 mmbtu 100 hsc less 0 055 ranger oil company 9871 200 mmbtu 85 hsc 300 producer svcs deals tracked im wellhead portfolio attached gathering contract additionally possible please confirm apache crosstex deals expect receive term firm contracts near future thanks vlt x 3 6353,0
spinnaker exploration company l l c n padre block 883 l offshore kleberg county texas contract 96047295 meter 098 9862 098 9848 platform george texas general land office transport volume pops may nominated 4 800 deal 535132 initially set wellhead purchase texas general land office transport volume 4 800 comprises approximately 22 total volume nominated meter bob enron north america corp george weissman 05 02 2001 02 38 pm robert cotten hou ect ect cc daren j farmer hou ect brian riley hou ect ect melissa graves hou ect mike morris corp enron enron gerald lofton hou ect ect subject spinnaker exploration company l l c n padre block 883 l offshore kleberg county texas contract 96047295 meter 098 9862 098 9848 platform bob currently total 16 817 mmbtu nominated purchases meter 098 9862 follows spinnaker exploration company l l c sit 379424 5 886 27 ranger oil company sit 533410 5 886 27 houston exploration company sit 535119 5 045 23 appears texas general land office transport volume properly included sitara may see deal 535132 shows 0 expectted volume texas glo historically transported 23 gas n padre block 883 l starts flowing incremental 10 000 mmbtu allocated deals mentioned based proportions shown george 713 571 9159 forwarded george weissman hou ect 05 02 2001 01 51 pm vance l taylor enron enronxgate 05 02 2001 01 51 pm george weissman hou ect ect cc subject fw npi 883 additional volume next week fyi thanks vlt original message sweeney christy sent wednesday may 02 2001 10 56 vance l taylor hou ect enron subject npi 883 additional volume next week forwarded christy sweeney hou ect 05 02 2001 10 52 billyoung 3 aol com 05 02 2001 10 16 43 christine marcus glo state tx us tjones spinexp com cc llipperdt houstonexp com patb cnrl com christy sweeney enron com subject npi 883 additional volume next week christine spinnaker expects gradually increase flow rate npi 883 10 mmcfd mmcfd commencing next week,0
double 5 1 01 business kerr mcgee gas daily request may 01 deliveries 20 5 200 gas daily 20 800 lst month index forwarded brian riley hou ect 04 26 2001 01 14 pm williams deann 04 26 2001 11 16 53 briley enron com brian riley enron com sherlyn schumack cynthia hakemack enron com cc perez edgar doss randal johnson chuck subject double 5 1 01 business attached word file print monthly exhibits jan 01 forward process monthly exhibit approval hpl previously discussed received back facsimile copy sent monthly requested email electronic version could print months jan 01 current may 01 process hpl execution executed hpl please fax back 405 270 2296 volumes may 01 dcq 26 000 mmbtud gas daily 20 5 200 mmbtud remainder base contract vol 80 20 800 mmbtu priced iferc hpl index please acknowledge receipt email replying back received take care exhibit approval process well confirm may 01 volumes sale thank de ann williams kerr mcgee oil gas corporation 405 270 2070 fax 405 270 2296 email dwilliams kmg com doublea exhibit f revised doc,0
meter 1558 april 2001 cerrito lastiendas meter flow 7 th deal ended 6 th extend deal 48 mmbtu flowed override meter add day flowed less nom third 4861 nom 5000 thanks julie,0
fw crosstex energy driscoll ranch 1 3 meters 9858 reinhardt donald p riley brian smith susan walker robert weissman george subject crosstex energy driscoll ranch 1 meter 9858 may 2001 per section 2 2 gpa crosstex elected sell gas approximately 10 000 baseload month may 2001 hsc 0 10 thanks jab,0
